Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4,Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4,Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4,Year,Observations,Total forcing,Aerosol forcing,Cumulative CO2,Low response,Low - AR4,High response,High - AR4
2070,999,2.72593,-0.583678,856.051,1.11092,1.16174,1.84126,2.03833,2070,999,4.09365,-0.385316,1140.8,1.41326,1.46035,2.79309,3.22939,2070,999,4.4044,-0.445746,1220.7,1.45699,1.50169,2.75988,3.16866,2070,999,6.16997,-0.356811,1604.75,1.89154,1.93241,3.99387,4.68606
2071,999,2.69135,-0.582582,856.651,1.10787,1.15974,1.83328,2.02694,2071,999,4.07692,-0.383658,1147.71,1.4171,1.46535,2.80751,3.2456,2071,999,4.42832,-0.438221,1237.29,1.4685,1.51415,2.80005,3.21778,2071,999,6.21596,-0.353947,1631.26,1.91221,1.9542,4.05233,4.75561
2072,999,2.66802,-0.580916,857.198,1.10424,1.15717,1.82417,2.01423,2072,999,4.06975,-0.382227,1154.33,1.42017,1.4696,2.81987,3.25923,2072,999,4.46158,-0.432117,1253.97,1.47959,1.52622,2.83895,3.26526,2072,999,6.27226,-0.351222,1657.9,1.93235,1.97549,4.10927,4.8232
2073,999,2.65003,-0.579171,857.691,1.10034,1.15434,1.81474,2.00122,2073,999,4.06664,-0.38078,1160.64,1.42279,1.47342,2.83094,3.27125,2073,999,4.49974,-0.425981,1270.76,1.49056,1.53817,2.87726,3.31193,2073,999,6.33334,-0.348447,1684.68,1.95225,1.99658,4.16547,4.88981
2074,999,2.63641,-0.577372,858.13,1.09637,1.15143,1.80542,1.98841,2074,999,4.06671,-0.379317,1166.65,1.42513,1.47696,2.84116,3.2822,2074,999,4.54178,-0.419953,1287.66,1.50157,1.55017,2.9154,3.3583,2074,999,6.39827,-0.345699,1711.59,1.9721,2.01763,4.22138,4.95599
2075,999,2.67634,-0.575523,858.515,1.0933,1.14938,1.79856,1.97869,2075,999,4.11917,-0.377837,1172.36,1.42813,1.48115,2.85289,3.29496,2075,999,4.63692,-0.414024,1304.66,1.51357,1.56313,2.9557,3.40726,2075,999,6.51624,-0.342976,1738.63,1.99285,2.03956,4.27934,5.02461
2076,999,2.74303,-0.573639,858.847,1.09236,1.14939,1.79717,1.97571,2076,999,4.19728,-0.376348,1177.76,1.43303,1.48716,2.86914,3.31324,2076,999,4.75842,-0.408199,1321.77,1.52777,1.57823,3.00117,3.46246,2076,999,6.6605,-0.340289,1765.81,2.01572,2.06356,4.34236,5.09937
2077,999,2.77084,-0.57173,859.125,1.09312,1.15102,1.80013,1.97813,2077,999,4.2354,-0.374852,1182.86,1.43937,1.49457,2.88882,3.3357,2077,999,4.84065,-0.402477,1338.98,1.54371,1.59503,3.0507,3.52257,2077,999,6.7655,-0.337642,1793.12,2.04026,2.08919,4.40937,5.17894
2078,999,2.7732,-0.569789,859.349,1.0943,1.15306,1.80435,1.98214,2078,999,4.24702,-0.373335,1187.66,1.44589,1.50215,2.90885,3.35857,2078,999,4.89707,-0.396842,1356.29,1.56013,1.6123,3.10119,3.58377,2078,999,6.84448,-0.335025,1820.57,2.0652,2.11524,4.47727,5.25952
2079,999,2.75004,-0.567813,859.52,1.09502,1.15466,1.80762,1.98501,2079,999,4.23216,-0.371766,1192.15,1.45168,1.50904,2.92704,3.37915,2079,999,4.92765,-0.391279,1373.71,1.57612,1.62916,3.15045,3.64338,2079,999,6.89739,-0.332425,1848.15,2.08963,2.14082,4.54384,5.33841
2080,999,2.69932,-0.566086,859.637,1.09445,1.155,1.80787,1.98422,2080,999,4.18818,-0.371113,1196.34,1.45592,1.51443,2.94131,3.39489,2080,999,4.92902,-0.387432,1391.24,1.59082,1.64481,3.1963,3.69873,2080,999,6.92364,-0.328927,1875.87,2.11272,2.16513,4.60713,5.41323
2081,999,2.64816,-0.564897,859.716,1.09228,1.1538,1.80428,1.97874,2081,999,4.14152,-0.372379,1200.53,1.45828,1.51801,2.9507,3.4046,2081,999,4.92699,-0.386946,1408.46,1.60393,1.65892,3.23765,3.74841,2081,999,6.95149,-0.323612,1903.66,2.13417,2.18787,4.66658,5.48331
2082,999,2.61452,-0.563632,859.756,1.08897,1.1515,1.79795,1.96992,2082,999,4.11208,-0.373811,1204.73,1.45926,1.52025,2.95628,3.40955,2082,999,4.93979,-0.387848,1425.39,1.61588,1.67193,3.27531,3.79337,2082,999,6.9973,-0.317493,1931.54,2.15445,2.20951,4.7235,5.55032
2083,999,2.59194,-0.562018,859.757,1.08512,1.14866,1.79035,1.95957,2083,999,4.09489,-0.374404,1208.93,1.45949,1.52176,2.95969,3.41178,2083,999,4.96122,-0.388596,1442.03,1.6272,1.68434,3.31061,3.83524,2083,999,7.05347,-0.311465,1959.5,2.17415,2.2306,4.77936,5.61605
2084,999,2.57448,-0.560396,859.72,1.08106,1.14561,1.7823,1.94869,2084,999,4.08345,-0.374925,1213.13,1.45932,1.5229,2.96193,3.41255,2084,999,4.9854,-0.389612,1458.36,1.63816,1.69642,3.34428,3.87494,2084,999,7.11452,-0.305398,1987.54,2.1936,2.25146,4.83489,5.6814
2085,999,2.56122,-0.558767,859.645,1.07695,1.14252,1.77422,1.9378,2085,999,4.07682,-0.375382,1217.33,1.45899,1.52387,2.96357,3.41254,2085,999,5.01157,-0.390876,1474.4,1.64889,1.70827,3.37667,3.91292,2085,999,7.17957,-0.299297,2015.67,2.21296,2.27226,4.89051,5.74688
2086,999,2.60137,-0.557135,859.531,1.07378,1.14031,1.76846,1.92978,2086,999,4.12411,-0.375783,1221.54,1.45949,1.52563,2.96706,3.41479,2086,999,5.08903,-0.392373,1490.15,1.6603,1.72079,3.41008,3.952,2086,999,7.29782,-0.293162,2043.87,2.2332,2.29392,4.94854,5.81531
2087,999,2.66813,-0.555509,859.378,1.07275,1.14018,1.76802,1.9283,2087,999,4.19849,-0.376148,1225.75,1.46206,1.52939,2.9755,3.42307,2087,999,5.19111,-0.394096,1505.59,1.67359,1.73514,3.44749,3.99584,2087,999,7.44239,-0.287007,2072.16,2.25554,2.31764,5.01196,5.89036
2088,999,2.69589,-0.553895,859.187,1.07343,1.14168,1.7718,1.93201,2088,999,4.23427,-0.376486,1229.96,1.46629,1.53474,2.98787,3.43616,2088,999,5.25226,-0.39604,1520.74,1.68828,1.75085,3.48776,4.04305,2088,999,7.5477,-0.280845,2100.52,2.27954,2.34297,5.07966,5.97064
2089,999,2.69811,-0.552287,858.958,1.07455,1.14361,1.7767,1.93711,2089,999,4.24487,-0.376795,1234.18,1.47092,1.5405,3.00115,3.45034,2089,999,5.286,-0.39818,1535.6,1.7031,1.76669,3.52781,4.08985,2089,999,7.62726,-0.274662,2128.97,2.30393,2.3687,5.14853,6.05234
2090,999,2.67473,-0.550654,858.69,1.07521,1.14509,1.78053,1.9409,2090,999,4.23017,-0.377076,1238.4,1.47508,1.54579,3.01318,3.46296,2090,999,5.29245,-0.400376,1550.15,1.71711,1.78177,3.56541,4.13353,2090,999,7.67994,-0.269314,2157.5,2.3278,2.39395,5.21627,6.13264
2091,999,2.62405,-0.548964,858.407,1.07459,1.14533,1.78124,1.94088,2091,999,4.18845,-0.377331,1242.62,1.47794,1.54983,3.02197,3.47161,2091,999,5.27011,-0.402491,1564.65,1.72948,1.79528,3.59857,4.17166,2091,999,7.70327,-0.265657,2186.06,2.35033,2.41792,5.28065,6.20875
2092,999,2.57343,-0.547319,858.108,1.07236,1.14402,1.77808,1.93612,2092,999,4.1471,-0.377555,1246.85,1.47921,1.55234,3.02681,3.47538,2092,999,5.24722,-0.404488,1579.08,1.73991,1.80692,3.62659,4.2034,2092,999,7.72561,-0.262671,2214.65,2.37118,2.4403,5.34074,6.27952
2093,999,2.54025,-0.545733,857.795,1.06901,1.14162,1.77218,1.92802,2093,999,4.12347,-0.377745,1251.08,1.47937,1.55376,3.02885,3.47574,2093,999,5.24189,-0.40636,1593.45,1.74888,1.81717,3.65075,4.23032,2093,999,7.7649,-0.259541,2243.27,2.39081,2.46152,5.39765,6.3463
2094,999,2.51787,-0.54411,857.466,1.06513,1.1387,1.765,1.91836,2094,999,4.11083,-0.37791,1255.31,1.479,1.55468,3.02959,3.47449,2094,999,5.24736,-0.40813,1607.75,1.75703,1.82662,3.67264,4.25439,2094,999,7.81429,-0.256474,2271.91,2.40983,2.48216,5.45285,6.41091
2095,999,2.50068,-0.542452,857.122,1.06104,1.13557,1.75732,1.90811,2095,999,4.10353,-0.378053,1259.54,1.47845,1.55542,3.02983,3.47264,2095,999,5.25798,-0.409807,1622,1.76471,1.83563,3.69316,4.27674,2095,999,7.8682,-0.253463,2300.59,2.42853,2.50251,5.50712,6.47431
2096,999,2.48777,-0.540762,856.764,1.05691,1.1324,1.74958,1.8978,2096,999,4.10067,-0.378179,1263.78,1.47789,1.55614,3.03003,3.47074,2096,999,5.27282,-0.411397,1636.18,1.77213,1.84439,3.71285,4.29803,2096,999,7.92575,-0.250504,2329.29,2.44709,2.52275,5.5609,6.53705
2097,999,2.52834,-0.539042,856.39,1.05373,1.13013,1.74415,1.89034,2097,999,4.15142,-0.378291,1268.02,1.47829,1.55779,3.03255,3.47168,2097,999,5.34105,-0.412907,1650.3,1.78027,1.85386,3.73417,4.32127,2097,999,8.03614,-0.247591,2358.02,2.46648,2.54379,5.61655,6.60201
2098,999,2.5956,-0.537301,856,1.0527,1.12993,1.74403,1.8894,2098,999,4.22898,-0.378401,1272.26,1.48088,1.56154,3.04041,3.47917,2098,999,5.43596,-0.414327,1664.36,1.79039,1.86523,3.76019,4.35025,2098,999,8.17266,-0.244736,2386.78,2.4879,2.56682,5.67708,6.67288
2099,999,2.62394,-0.535548,855.596,1.05338,1.13139,1.74813,1.89365,2099,999,4.26769,-0.378518,1276.51,1.48522,1.56698,3.05252,3.49188,2099,999,5.49198,-0.415634,1678.36,1.80206,1.8781,3.78991,4.38372,2099,999,8.26962,-0.24194,2415.57,2.51093,2.59141,5.7414,6.74833
2100,999,2.62581,-0.534772,855.176,1.05452,1.13328,1.7533,1.8992,2100,999,4.28077,-0.378871,1280.76,1.49004,1.57288,3.06578,3.50599,2100,999,5.52192,-0.417449,1692.29,1.81402,1.89128,3.82026,4.41793,2100,999,8.33966,-0.239874,2444.39,2.53428,2.61633,5.80637,6.82451
2101,999,2.60015,-0.535966,854.737,1.0552,1.13473,1.75712,1.90304,2101,999,4.26789,-0.379696,1284.9,1.49444,1.57839,3.07795,3.51874,2101,999,5.52504,-0.420413,1706.02,1.8254,1.90389,3.84897,4.45007,2101,999,8.38213,-0.239215,2473.2,2.55704,2.64071,5.86964,6.8985
2102,999,2.54692,-0.537488,854.276,1.0546,1.13493,1.75742,1.90251,2102,999,4.22757,-0.380512,1288.92,1.49758,1.58268,3.08695,3.52758,2102,999,5.50069,-0.423307,1719.53,1.83536,1.91515,3.87398,4.4776,2102,999,8.39627,-0.239022,2502.01,2.57839,2.66374,5.92907,6.96766
2103,999,2.49458,-0.538317,853.795,1.0524,1.13359,1.75352,1.89678,2103,999,4.18729,-0.38105,1292.82,1.49915,1.58545,3.09204,3.53161,2103,999,5.47685,-0.425441,1732.82,1.84362,1.92477,3.89463,4.49975,2103,999,8.4099,-0.238624,2530.82,2.598,2.68511,5.98391,7.03109
2104,999,2.45981,-0.539083,853.294,1.04908,1.13117,1.74666,1.88738,2104,999,4.16419,-0.381525,1296.62,1.49961,1.58715,3.09435,3.53224,2104,999,5.47033,-0.427363,1745.91,1.85064,1.93319,3.91216,4.51805,2104,999,8.44016,-0.23829,2559.62,2.61633,2.70527,6.03533,7.09023
2105,999,2.43587,-0.539791,852.772,1.04524,1.12823,1.73833,1.87615,2105,999,4.15156,-0.381946,1300.3,1.49953,1.58832,3.09532,3.53123,2105,999,5.47437,-0.429095,1758.78,1.85701,1.941,3.92807,4.53435,2105,999,8.48054,-0.238017,2588.42,2.63397,2.72478,6.0848,7.14691
2106,999,2.41715,-0.540447,852.23,1.04119,1.1251,1.72933,1.8641,2106,999,4.14378,-0.382322,1303.86,1.49922,1.58928,3.09573,3.52953,2106,999,5.48332,-0.43066,1771.44,1.86307,1.94851,3.94318,4.54965,2106,999,8.52542,-0.237804,2617.22,2.65126,2.74395,6.13314,7.20211
2107,999,2.40274,-0.541054,851.667,1.03712,1.12193,1.72015,1.85179,2107,999,4.13994,-0.382658,1307.31,1.49887,1.59017,3.09599,3.52767,2107,999,5.49624,-0.432073,1783.89,1.86899,1.95588,3.95794,4.56454,2107,999,8.57398,-0.237649,2646.02,2.66836,2.76295,6.18081,7.25641
2108,999,2.44181,-0.541616,851.084,1.03399,1.11966,1.71314,1.84214,2108,999,4.18922,-0.382959,1310.65,1.49941,1.59194,3.09845,3.5285,2108,999,5.56228,-0.433352,1796.13,1.87573,1.96405,3.97474,4.58191,2108,999,8.67526,-0.237543,2674.81,2.68623,2.78272,6.23017,7.31273
2109,999,2.5076,-0.542146,850.481,1.03303,1.11947,1.71133,1.83887,2109,999,4.26484,-0.383241,1313.87,1.50208,1.59575,3.1061,3.5357,2109,999,5.65463,-0.434519,1808.15,1.88452,1.97419,3.99658,4.60548,2109,999,8.80262,-0.237501,2703.6,2.70611,2.80443,6.28425,7.37476
2110,999,2.53447,-0.542651,849.857,1.03379,1.12095,1.71365,1.84064,2110,999,4.30116,-0.383512,1316.98,1.50641,1.60116,3.11783,3.5479,2110,999,5.70761,-0.435595,1819.96,1.8949,1.98589,4.02239,4.6339,2110,999,8.89041,-0.237526,2732.39,2.72755,2.82767,6.34198,7.44119
2111,999,2.53589,-0.543124,849.212,1.035,1.12286,1.71703,1.8437,2111,999,4.31161,-0.383765,1320.01,1.51114,1.60696,3.13054,3.56131,2111,999,5.73461,-0.43658,1831.56,1.90562,1.99791,4.04907,4.66339,2111,999,8.95188,-0.237604,2761.17,2.74928,2.8512,6.40027,7.50824
2112,999,2.51178,-0.543559,848.547,1.03577,1.12434,1.71927,1.84535,2112,999,4.29621,-0.383998,1322.96,1.51536,1.61228,3.14203,3.57321,2112,999,5.73555,-0.437476,1842.95,1.91577,2.00939,4.07442,4.69124,2112,999,8.98714,-0.237721,2789.95,2.7704,2.87416,6.45693,7.57322
2113,999,2.4604,-0.543954,847.862,1.03527,1.1246,1.71836,1.84314,2113,999,4.25331,-0.384206,1325.82,1.51825,1.6163,3.15025,3.58111,2113,999,5.70871,-0.438286,1854.12,1.92451,2.01951,4.0964,4.71497,2113,999,8.99446,-0.237865,2818.73,2.79008,2.89575,6.50993,7.63367
2114,999,2.40916,-0.544303,847.156,1.03319,1.12332,1.71353,1.83612,2114,999,4.21034,-0.384385,1328.61,1.51949,1.61873,3.15445,3.58408,2114,999,5.68153,-0.439012,1865.09,1.93153,2.02799,4.11425,4.73363,2114,999,9.0013,-0.238026,2847.5,2.808,2.91566,6.55854,7.68867
2115,999,2.37538,-0.544609,846.43,1.02999,1.12096,1.70595,1.82573,2115,999,4.18465,-0.384538,1331.31,1.51955,1.62003,3.15577,3.58354,2115,999,5.67136,-0.439659,1875.84,1.9373,2.03525,4.1291,4.74864,2115,999,9.02519,-0.238197,2876.27,2.82465,2.93436,6.60391,7.73965
2116,999,2.35235,-0.544875,845.683,1.02627,1.11809,1.69706,1.81375,2116,999,4.16952,-0.384669,1333.93,1.51902,1.62075,3.15567,3.58126,2116,999,5.67151,-0.44024,1886.37,1.94241,2.04188,4.14242,4.76177,2116,999,9.05938,-0.238383,2905.04,2.84062,2.9524,6.64753,7.78843
2117,999,2.33444,-0.545106,844.916,1.02234,1.11502,1.68766,1.80116,2117,999,4.15933,-0.384784,1336.47,1.51823,1.62121,3.15494,3.57821,2117,999,5.67634,-0.440761,1896.7,1.94718,2.04819,4.15497,4.77399,2117,999,9.09835,-0.238585,2933.8,2.85623,2.97012,6.69019,7.83602
2118,999,2.32077,-0.545302,844.128,1.01839,1.11192,1.67818,1.78848,2118,999,4.15317,-0.384885,1338.92,1.51735,1.62159,3.154,3.57493,2118,999,5.68494,-0.441228,1906.81,1.95179,2.05434,4.16721,4.78583,2118,999,9.14116,-0.238803,2962.57,2.87168,2.98769,6.73237,7.88296
2119,999,2.36052,-0.545465,843.32,1.01537,1.1097,1.67098,1.77861,2119,999,4.20023,-0.384974,1341.3,1.51735,1.6228,3.15522,3.57431,2119,999,5.7465,-0.441648,1916.71,1.95719,2.06126,4.18146,4.80016,2119,999,9.23689,-0.239036,2991.32,2.88792,3.00603,6.77642,7.93217
2120,999,2.42693,-0.545608,842.492,1.01451,1.10957,1.66907,1.77522,2120,999,4.27373,-0.385063,1343.59,1.51945,1.62604,3.16159,3.58,2120,999,5.83423,-0.442035,1926.4,1.96462,2.07013,4.20074,4.82065,2120,999,9.35895,-0.239297,3020.08,2.90619,3.02634,6.82538,7.98735
2121,999,2.45438,-0.545735,841.643,1.01537,1.11109,1.67136,1.777,2121,999,4.30801,-0.385161,1345.85,1.52321,1.63087,3.17202,3.59068,2121,999,5.88245,-0.4424,1935.88,1.97363,2.08053,4.22395,4.84597,2121,999,9.4416,-0.239595,3048.83,2.92604,3.04819,6.87815,8.04718
2122,999,2.45633,-0.54584,840.773,1.01668,1.11304,1.67475,1.78014,2122,999,4.31663,-0.385259,1348.08,1.52735,1.63609,3.18342,3.60256,2122,999,5.90458,-0.442736,1945.14,1.98294,2.09123,4.24798,4.87229,2122,999,9.49809,-0.23992,3077.58,2.94621,3.07036,6.93167,8.10787
2123,999,2.43271,-0.545915,839.883,1.01753,1.11456,1.67706,1.78194,2123,999,4.29963,-0.38535,1350.27,1.53099,1.64081,3.1936,3.61293,2123,999,5.90057,-0.443038,1954.19,1.99166,2.10136,4.27062,4.89692,2123,999,9.5285,-0.240256,3106.33,2.9658,3.09199,6.98372,8.16672
2124,999,2.38178,-0.545956,838.973,1.01711,1.11484,1.67626,1.77993,2124,999,4.25529,-0.385431,1352.44,1.53331,1.64426,3.20054,3.61933,2124,999,5.8687,-0.443304,1963.03,1.99896,2.11012,4.28983,4.91735,2124,999,9.5312,-0.240596,3135.07,2.98398,3.11227,7.03228,8.22126
2125,999,2.33095,-0.545965,838.042,1.0151,1.11358,1.67157,1.77318,2125,999,4.21103,-0.385493,1354.57,1.53398,1.64612,3.20348,3.62084,2125,999,5.83641,-0.443532,1971.66,2.00451,2.11721,4.30485,4.93264,2125,999,9.53356,-0.240929,3163.81,3.00043,3.13091,7.07659,8.27056
2126,999,2.29753,-0.545956,837.111,1.01196,1.11124,1.66414,1.76308,2126,999,4.18421,-0.385537,1356.66,1.5335,1.64686,3.20359,3.61889,2126,999,5.82109,-0.443729,1980.08,2.00879,2.12306,4.31681,4.94419,2126,999,9.553,-0.241256,3192.55,3.01564,3.14835,7.11783,8.31606
2127,999,2.27485,-0.54594,836.18,1.00829,1.10837,1.65543,1.75141,2127,999,4.16811,-0.385571,1358.72,1.53245,1.64705,3.20232,3.61525,2127,999,5.81603,-0.443906,1988.29,2.0124,2.12827,4.32716,4.95378,2127,999,9.58295,-0.241582,3221.29,3.0302,3.16517,7.15745,8.35955
2128,999,2.25736,-0.545919,835.25,1.00441,1.1053,1.64622,1.73915,2128,999,4.15709,-0.385601,1360.75,1.53116,1.647,3.20047,3.61092,2128,999,5.81565,-0.444066,1996.31,2.01565,2.13313,4.33669,4.96238,2128,999,9.61784,-0.241909,3250.03,3.04444,3.18169,7.19626,8.40203
2129,999,2.24417,-0.545895,834.319,1.00051,1.10219,1.63694,1.72683,2129,999,4.15027,-0.385624,1362.75,1.52981,1.64689,3.19848,3.60642,2129,999,5.81902,-0.444211,2004.11,2.01873,2.13783,4.34584,4.97052,2129,999,9.65661,-0.24224,3278.77,3.05855,3.19809,7.23472,8.44406
2130,999,2.28445,-0.545869,833.388,0.99754,1.09998,1.62997,1.71734,2130,999,4.19681,-0.385645,1364.72,1.52936,1.64765,3.19871,3.60466,2130,999,5.87534,-0.444346,2011.71,2.02259,2.14327,4.35695,4.98108,2130,999,9.74844,-0.242575,3307.51,3.07347,3.21529,7.27519,8.48852
2131,999,2.35144,-0.545852,832.457,0.996736,1.09986,1.62829,1.71437,2131,999,4.26993,-0.385674,1366.65,1.53105,1.65046,3.20415,3.6093,2131,999,5.95781,-0.444482,2019.11,2.02847,2.15067,4.37303,4.99774,2131,999,9.86671,-0.242929,3336.25,3.09046,3.23449,7.32067,8.53911
2132,999,2.37952,-0.54585,831.527,0.997653,1.10139,1.63084,1.71656,2132,999,4.30401,-0.385717,1368.57,1.53442,1.6549,3.21373,3.61901,2132,999,6.00078,-0.444625,2026.3,2.03592,2.15958,4.39299,5.01915,2132,999,9.94558,-0.243312,3364.99,3.10906,3.25526,7.3701,8.59451
2133,999,2.38216,-0.545853,830.596,0.999028,1.10336,1.63451,1.72015,2133,999,4.31249,-0.385766,1370.45,1.53822,1.65974,3.22436,3.63,2133,999,6.01767,-0.444769,2033.29,2.04367,2.16878,4.41372,5.0415,2133,999,9.99847,-0.243711,3393.73,3.12801,3.27637,7.42037,8.65092
2134,999,2.35927,-0.545857,829.665,0.999963,1.10491,1.63711,1.72242,2134,999,4.29533,-0.385815,1372.32,1.54154,1.66413,3.23383,3.63958,2134,999,6.0084,-0.444907,2040.07,2.05082,2.17741,4.43301,5.0621,2134,999,10.0254,-0.244119,3422.47,3.1464,3.29697,7.46928,8.70563
2135,999,2.30912,-0.545856,828.734,0.999629,1.10523,1.63662,1.7209,2135,999,4.2508,-0.385857,1374.15,1.54356,1.66726,3.24011,3.64525,2135,999,5.97128,-0.445032,2046.65,2.05654,2.18466,4.44883,5.07844,2135,999,10.0246,-0.244522,3451.21,3.16341,3.31624,7.5148,8.75615
2136,999,2.25912,-0.545846,827.803,0.997717,1.10403,1.63226,1.71465,2136,999,4.20633,-0.385888,1375.96,1.54397,1.66884,3.24245,3.6461,2136,999,5.93377,-0.445141,2053.02,2.06052,2.19023,4.46042,5.08959,2136,999,10.0235,-0.244913,3479.95,3.17873,3.33389,7.55617,8.80157
2137,999,2.2266,-0.545825,826.873,0.994695,1.10175,1.62518,1.70508,2137,999,4.1793,-0.385907,1377.75,1.54323,1.6693,3.242,3.64352,2137,999,5.91324,-0.445233,2059.18,2.06322,2.19458,4.46891,5.09696,2137,999,10.0397,-0.245291,3508.69,3.19282,3.35037,7.59455,8.8433
2138,999,2.20482,-0.545798,825.942,0.991155,1.09896,1.61684,1.69397,2138,999,4.16297,-0.38592,1379.51,1.54195,1.66924,3.24021,3.63931,2138,999,5.90299,-0.445313,2065.14,2.06526,2.19827,4.47577,5.10233,2138,999,10.0664,-0.245658,3537.43,3.20629,3.36626,7.6314,8.88313
2139,999,2.18819,-0.545768,825.011,0.987419,1.09598,1.60802,1.68227,2139,999,4.15172,-0.385928,1381.24,1.54044,1.66895,3.23786,3.63444,2139,999,5.89741,-0.445385,2070.9,2.06693,2.20161,4.48178,5.10667,2139,999,10.098,-0.246021,3566.17,3.21947,3.38186,7.66752,8.92206
2140,999,2.17582,-0.545737,824.08,0.983663,1.09297,1.59915,1.67054,2140,999,4.14467,-0.385933,1382.95,1.53889,1.66861,3.2354,3.62944,2140,999,5.89559,-0.445451,2076.45,2.06843,2.20478,4.48738,5.11051,2140,999,10.1336,-0.246382,3594.91,3.23252,3.39736,7.70336,8.96064
2141,999,2.21688,-0.545704,823.149,0.98085,1.09087,1.59258,1.66164,2141,999,4.19098,-0.385938,1384.64,1.53825,1.66915,3.23518,3.62719,2141,999,5.94672,-0.445512,2081.8,2.07072,2.20871,4.49492,5.11675,2141,999,10.2224,-0.246742,3623.65,3.24643,3.41368,7.74128,9.00174
2142,999,2.28463,-0.545681,822.219,0.980206,1.09086,1.59132,1.65925,2142,999,4.26387,-0.385951,1386.29,1.53975,1.67175,3.2402,3.63138,2142,999,6.02402,-0.445579,2086.94,2.07503,2.21458,4.5074,5.12905,2142,999,10.3376,-0.247115,3652.39,3.26241,3.43202,7.7843,9.04908
2143,999,2.31343,-0.545673,821.288,0.981286,1.0925,1.59427,1.66204,2143,999,4.29769,-0.385981,1387.93,1.54295,1.67599,3.24937,3.64066,2143,999,6.06181,-0.44566,2091.87,2.0809,2.22196,4.52373,5.14608,2143,999,10.4136,-0.247514,3681.13,3.28004,3.45195,7.83132,9.10131
2144,999,2.31676,-0.545673,820.357,0.982826,1.09459,1.59836,1.66621,2144,999,4.3059,-0.386018,1389.53,1.54659,1.68065,3.25961,3.65124,2144,999,6.07351,-0.445746,2096.6,2.08708,2.22964,4.54083,5.16403,2144,999,10.4636,-0.247925,3709.87,3.29803,3.47224,7.87925,9.15463
2145,999,2.29455,-0.545673,819.426,0.983927,1.09626,1.60137,1.66907,2145,999,4.28843,-0.386055,1391.11,1.54975,1.68485,3.2687,3.66041,2145,999,6.05907,-0.445829,2101.13,2.09266,2.23674,4.55647,5.1802,2145,999,10.4876,-0.24834,3738.61,3.31548,3.49203,7.92588,9.20633
2146,999,2.24505,-0.545669,818.496,0.98376,1.0967,1.60128,1.66812,2146,999,4.24357,-0.386088,1392.66,1.55162,1.6878,3.27461,3.66569,2146,999,6.01679,-0.445904,2105.45,2.09681,2.24247,4.56862,5.1921,2146,999,10.4839,-0.248748,3767.35,3.33157,3.51052,7.96917,9.25391
2147,999,2.19568,-0.545655,817.565,0.982014,1.09561,1.59732,1.66244,2147,999,4.19876,-0.386109,1394.19,1.55187,1.6892,3.27657,3.66614,2147,999,5.97411,-0.445965,2109.56,2.09922,2.24651,4.57652,5.19879,2147,999,10.4801,-0.249141,3796.09,3.34598,3.52739,8.00837,9.29646
2148,999,2.16376,-0.545632,816.634,0.979156,1.09345,1.59064,1.65343,2148,999,4.17134,-0.386119,1395.69,1.55099,1.68949,3.27575,3.66317,2148,999,5.94843,-0.446012,2113.47,2.10036,2.24933,4.58132,5.20168,2148,999,10.4935,-0.249516,3824.83,3.35919,3.54311,8.04462,9.33539
2149,999,2.14258,-0.545604,815.703,0.975779,1.09078,1.58269,1.64286,2149,999,4.18776,-0.386124,1397.22,1.55011,1.68978,3.27494,3.66023,2149,999,5.96618,-0.44605,2117.04,2.10137,2.25202,4.58582,5.20421,2149,999,10.5175,-0.249878,3853.57,3.37178,3.55825,8.07939,9.37249
2150,999,2.12652,-0.545573,814.772,0.972203,1.08791,1.57424,1.63171,2150,999,4.21486,-0.386125,1398.77,1.55014,1.69094,3.27634,3.66001,2150,999,5.99384,-0.446068,2120.55,2.10316,2.25545,4.59222,5.20909,2150,999,10.5465,-0.250235,3882.31,3.3841,3.57312,8.11348,9.40874
2151,999,2.11469,-0.54554,813.842,0.968606,1.08502,1.56574,1.62049,2151,999,4.21486,-0.386125,1400.32,1.5507,1.69262,3.27906,3.66141,2151,999,5.99384,-0.446068,2123.98,2.10534,2.25926,4.59959,5.21516,2151,999,10.5795,-0.250586,3910.78,3.39632,3.5879,8.14733,9.4447
2152,999,2.15629,-0.545507,812.911,0.965949,1.08302,1.55953,1.6121,2152,999,4.21486,-0.386125,1401.88,1.55129,1.69432,3.28184,3.66289,2152,999,5.99384,-0.446068,2127.36,2.10741,2.26296,4.60669,5.22092,2152,999,10.6654,-0.250933,3938.98,3.40939,3.60351,8.18329,9.48323
2153,999,2.22455,-0.545483,811.98,0.965457,1.08312,1.55862,1.61022,2153,999,4.21486,-0.386125,1403.43,1.5519,1.69603,3.28466,3.66444,2153,999,5.99384,-0.446068,2130.67,2.10939,2.26656,4.61356,5.22639,2153,999,10.7775,-0.251284,3966.91,3.42454,3.62114,8.22435,9.52799
